Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Japan,JPN,1975,Barro-Lee: Percentage of female population age 25-29 with no education,BAR.NOED.2529.FE.ZS,0.16
Japan,JPN,1970,Barro-Lee: Percentage of female population age 25-29 with no education,BAR.NOED.2529.FE.ZS,0.2
Japan,JPN,1965,Barro-Lee: Percentage of female population age 25-29 with no education,BAR.NOED.2529.FE.ZS,0.2
Japan,JPN,1960,Barro-Lee: Percentage of female population age 25-29 with no education,BAR.NOED.2529.FE.ZS,0.2
Japan,JPN,2010,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,0.06
Japan,JPN,2005,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,0.07
Japan,JPN,2000,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,0.08
Japan,JPN,1995,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,0.05
Japan,JPN,1990,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,0.1
Japan,JPN,1985,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,0.1
Japan,JPN,1980,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,0.12
Japan,JPN,1975,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,0.12
Japan,JPN,1970,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,0.2
Japan,JPN,1965,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,0.2
Japan,JPN,1960,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,0.2
Japan,JPN,2010,Barro-Lee: Percentage of female population age 25+ with no education,BAR.NOED.25UP.FE.ZS,0.15
Japan,JPN,2005,Barro-Lee: Percentage of female population age 25+ with no education,BAR.NOED.25UP.FE.ZS,0.15
Japan,JPN,2000,Barro-Lee: Percentage of female population age 25+ with no education,BAR.NOED.25UP.FE.ZS,0.18
Japan,JPN,1995,Barro-Lee: Percentage of female population age 25+ with no education,BAR.NOED.25UP.FE.ZS,0.24
Japan,JPN,1990,Barro-Lee: Percentage of female population age 25+ with no education,BAR.NOED.25UP.FE.ZS,0.34
Japan,JPN,1985,Barro-Lee: Percentage of female population age 25+ with no education,BAR.NOED.25UP.FE.ZS,0.37
Japan,JPN,1980,Barro-Lee: Percentage of female population age 25+ with no education,BAR.NOED.25UP.FE.ZS,0.38
Japan,JPN,1975,Barro-Lee: Percentage of female population age 25+ with no education,BAR.NOED.25UP.FE.ZS,0.71
Japan,JPN,1970,Barro-Lee: Percentage of female population age 25+ with no education,BAR.NOED.25UP.FE.ZS,1.3
Japan,JPN,1965,Barro-Lee: Percentage of female population age 25+ with no education,BAR.NOED.25UP.FE.ZS,2.35
Japan,JPN,1960,Barro-Lee: Percentage of female population age 25+ with no education,BAR.NOED.25UP.FE.ZS,4.4
Japan,JPN,2010,Barro-Lee: Percentage of population age 25+ with no education,BAR.NOED.25UP.ZS,0.12
Japan,JPN,2005,Barro-Lee: Percentage of population age 25+ with no education,BAR.NOED.25UP.ZS,0.13
Japan,JPN,2000,Barro-Lee: Percentage of population age 25+ with no education,BAR.NOED.25UP.ZS,0.15
Japan,JPN,1995,Barro-Lee: Percentage of population age 25+ with no education,BAR.NOED.25UP.ZS,0.19
Japan,JPN,1990,Barro-Lee: Percentage of population age 25+ with no education,BAR.NOED.25UP.ZS,0.26
Japan,JPN,1985,Barro-Lee: Percentage of population age 25+ with no education,BAR.NOED.25UP.ZS,0.26
Japan,JPN,1980,Barro-Lee: Percentage of population age 25+ with no education,BAR.NOED.25UP.ZS,0.25
Japan,JPN,1975,Barro-Lee: Percentage of population age 25+ with no education,BAR.NOED.25UP.ZS,0.46
Japan,JPN,1970,Barro-Lee: Percentage of population age 25+ with no education,BAR.NOED.25UP.ZS,0.9
Japan,JPN,1965,Barro-Lee: Percentage of population age 25+ with no education,BAR.NOED.25UP.ZS,1.56
Japan,JPN,1960,Barro-Lee: Percentage of population age 25+ with no education,BAR.NOED.25UP.ZS,2.9
Japan,JPN,2010,Barro-Lee: Percentage of female population age 30-34 with no education,BAR.NOED.3034.FE.ZS,0.06
Japan,JPN,2005,Barro-Lee: Percentage of female population age 30-34 with no education,BAR.NOED.3034.FE.ZS,0.06
Japan,JPN,2000,Barro-Lee: Percentage of female population age 30-34 with no education,BAR.NOED.3034.FE.ZS,0.05
Japan,JPN,1995,Barro-Lee: Percentage of female population age 30-34 with no education,BAR.NOED.3034.FE.ZS,0.09
Japan,JPN,1990,Barro-Lee: Percentage of female population age 30-34 with no education,BAR.NOED.3034.FE.ZS,0.09
Japan,JPN,1985,Barro-Lee: Percentage of female population age 30-34 with no education,BAR.NOED.3034.FE.ZS,0.13
Japan,JPN,1980,Barro-Lee: Percentage of female population age 30-34 with no education,BAR.NOED.3034.FE.ZS,0.16
Japan,JPN,1975,Barro-Lee: Percentage of female population age 30-34 with no education,BAR.NOED.3034.FE.ZS,0.19
Japan,JPN,1970,Barro-Lee: Percentage of female population age 30-34 with no education,BAR.NOED.3034.FE.ZS,0.2
Japan,JPN,1965,Barro-Lee: Percentage of female population age 30-34 with no education,BAR.NOED.3034.FE.ZS,0.2
Japan,JPN,1960,Barro-Lee: Percentage of female population age 30-34 with no education,BAR.NOED.3034.FE.ZS,0.2
Japan,JPN,2010,Barro-Lee: Percentage of population age 30-34 with no education,BAR.NOED.3034.ZS,0.06
Japan,JPN,2005,Barro-Lee: Percentage of population age 30-34 with no education,BAR.NOED.3034.ZS,0.07
Japan,JPN,2000,Barro-Lee: Percentage of population age 30-34 with no education,BAR.NOED.3034.ZS,0.05
Japan,JPN,1995,Barro-Lee: Percentage of population age 30-34 with no education,BAR.NOED.3034.ZS,0.1
Japan,JPN,1990,Barro-Lee: Percentage of population age 30-34 with no education,BAR.NOED.3034.ZS,0.1
Japan,JPN,1985,Barro-Lee: Percentage of population age 30-34 with no education,BAR.NOED.3034.ZS,0.12
Japan,JPN,1980,Barro-Lee: Percentage of population age 30-34 with no education,BAR.NOED.3034.ZS,0.12
Japan,JPN,1975,Barro-Lee: Percentage of population age 30-34 with no education,BAR.NOED.3034.ZS,0.17
Japan,JPN,1970,Barro-Lee: Percentage of population age 30-34 with no education,BAR.NOED.3034.ZS,0.2
Japan,JPN,1965,Barro-Lee: Percentage of population age 30-34 with no education,BAR.NOED.3034.ZS,0.2
Japan,JPN,1960,Barro-Lee: Percentage of population age 30-34 with no education,BAR.NOED.3034.ZS,0.2
Japan,JPN,2010,Barro-Lee: Percentage of female population age 35-39 with no education,BAR.NOED.3539.FE.ZS,0.06
Japan,JPN,2005,Barro-Lee: Percentage of female population age 35-39 with no education,BAR.NOED.3539.FE.ZS,0.06
Japan,JPN,2000,Barro-Lee: Percentage of female population age 35-39 with no education,BAR.NOED.3539.FE.ZS,0.09
Japan,JPN,1995,Barro-Lee: Percentage of female population age 35-39 with no education,BAR.NOED.3539.FE.ZS,0.09
Japan,JPN,1990,Barro-Lee: Percentage of female population age 35-39 with no education,BAR.NOED.3539.FE.ZS,0.11
Japan,JPN,1985,Barro-Lee: Percentage of female population age 35-39 with no education,BAR.NOED.3539.FE.ZS,0.13
Japan,JPN,1980,Barro-Lee: Percentage of female population age 35-39 with no education,BAR.NOED.3539.FE.ZS,0.18
Japan,JPN,1975,Barro-Lee: Percentage of female population age 35-39 with no education,BAR.NOED.3539.FE.ZS,0.19
Japan,JPN,1970,Barro-Lee: Percentage of female population age 35-39 with no education,BAR.NOED.3539.FE.ZS,0.2
Japan,JPN,1965,Barro-Lee: Percentage of female population age 35-39 with no education,BAR.NOED.3539.FE.ZS,0.2
Japan,JPN,1960,Barro-Lee: Percentage of female population age 35-39 with no education,BAR.NOED.3539.FE.ZS,0.6
Japan,JPN,2010,Barro-Lee: Percentage of population age 35-39 with no education,BAR.NOED.3539.ZS,0.06
Japan,JPN,2005,Barro-Lee: Percentage of population age 35-39 with no education,BAR.NOED.3539.ZS,0.06
Japan,JPN,2000,Barro-Lee: Percentage of population age 35-39 with no education,BAR.NOED.3539.ZS,0.1
Japan,JPN,1995,Barro-Lee: Percentage of population age 35-39 with no education,BAR.NOED.3539.ZS,0.1
Japan,JPN,1990,Barro-Lee: Percentage of population age 35-39 with no education,BAR.NOED.3539.ZS,0.12
Japan,JPN,1985,Barro-Lee: Percentage of population age 35-39 with no education,BAR.NOED.3539.ZS,0.12
Japan,JPN,1980,Barro-Lee: Percentage of population age 35-39 with no education,BAR.NOED.3539.ZS,0.14
Japan,JPN,1975,Barro-Lee: Percentage of population age 35-39 with no education,BAR.NOED.3539.ZS,0.17
Japan,JPN,1970,Barro-Lee: Percentage of population age 35-39 with no education,BAR.NOED.3539.ZS,0.2
Japan,JPN,1965,Barro-Lee: Percentage of population age 35-39 with no education,BAR.NOED.3539.ZS,0.2
Japan,JPN,1960,Barro-Lee: Percentage of population age 35-39 with no education,BAR.NOED.3539.ZS,0.5
Japan,JPN,2010,Barro-Lee: Percentage of female population age 40-44 with no education,BAR.NOED.4044.FE.ZS,0.06
Japan,JPN,2005,Barro-Lee: Percentage of female population age 40-44 with no education,BAR.NOED.4044.FE.ZS,0.09
Japan,JPN,2000,Barro-Lee: Percentage of female population age 40-44 with no education,BAR.NOED.4044.FE.ZS,0.09
Japan,JPN,1995,Barro-Lee: Percentage of female population age 40-44 with no education,BAR.NOED.4044.FE.ZS,0.11
Japan,JPN,1990,Barro-Lee: Percentage of female population age 40-44 with no education,BAR.NOED.4044.FE.ZS,0.11
Japan,JPN,1985,Barro-Lee: Percentage of female population age 40-44 with no education,BAR.NOED.4044.FE.ZS,0.15
Japan,JPN,1980,Barro-Lee: Percentage of female population age 40-44 with no education,BAR.NOED.4044.FE.ZS,0.18
Japan,JPN,1975,Barro-Lee: Percentage of female population age 40-44 with no education,BAR.NOED.4044.FE.ZS,0.22
Japan,JPN,1970,Barro-Lee: Percentage of female population age 40-44 with no education,BAR.NOED.4044.FE.ZS,0.2
Japan,JPN,1965,Barro-Lee: Percentage of female population age 40-44 with no education,BAR.NOED.4044.FE.ZS,0.49
Japan,JPN,1960,Barro-Lee: Percentage of female population age 40-44 with no education,BAR.NOED.4044.FE.ZS,0.6
Japan,JPN,2010,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,0.06
Japan,JPN,2005,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,0.09
Japan,JPN,2000,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,0.1
Japan,JPN,1995,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,0.11
Japan,JPN,1990,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,0.12
Japan,JPN,1985,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,0.13
Japan,JPN,1980,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,0.14
Japan,JPN,1975,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,0.18
Japan,JPN,1970,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,0.2
Japan,JPN,1965,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,0.45
Japan,JPN,1960,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,0.5
Japan,JPN,2010,Barro-Lee: Percentage of female population age 45-49 with no education,BAR.NOED.4549.FE.ZS,0.09
Japan,JPN,2005,Barro-Lee: Percentage of female population age 45-49 with no education,BAR.NOED.4549.FE.ZS,0.09
Japan,JPN,2000,Barro-Lee: Percentage of female population age 45-49 with no education,BAR.NOED.4549.FE.ZS,0.1
Japan,JPN,1995,Barro-Lee: Percentage of female population age 45-49 with no education,BAR.NOED.4549.FE.ZS,0.11
Japan,JPN,1990,Barro-Lee: Percentage of female population age 45-49 with no education,BAR.NOED.4549.FE.ZS,0.13
Japan,JPN,1985,Barro-Lee: Percentage of female population age 45-49 with no education,BAR.NOED.4549.FE.ZS,0.15
Japan,JPN,1980,Barro-Lee: Percentage of female population age 45-49 with no education,BAR.NOED.4549.FE.ZS,0.23
Japan,JPN,1975,Barro-Lee: Percentage of female population age 45-49 with no education,BAR.NOED.4549.FE.ZS,0.22
Japan,JPN,1970,Barro-Lee: Percentage of female population age 45-49 with no education,BAR.NOED.4549.FE.ZS,0.4
Japan,JPN,1965,Barro-Lee: Percentage of female population age 45-49 with no education,BAR.NOED.4549.FE.ZS,0.49
Japan,JPN,1960,Barro-Lee: Percentage of female population age 45-49 with no education,BAR.NOED.4549.FE.ZS,1.4
Japan,JPN,2010,Barro-Lee: Percentage of population age 45-49 with no education,BAR.NOED.4549.ZS,0.09
Japan,JPN,2005,Barro-Lee: Percentage of population age 45-49 with no education,BAR.NOED.4549.ZS,0.09
Japan,JPN,2000,Barro-Lee: Percentage of population age 45-49 with no education,BAR.NOED.4549.ZS,0.1
Japan,JPN,1995,Barro-Lee: Percentage of population age 45-49 with no education,BAR.NOED.4549.ZS,0.11
Japan,JPN,1990,Barro-Lee: Percentage of population age 45-49 with no education,BAR.NOED.4549.ZS,0.13
Japan,JPN,1985,Barro-Lee: Percentage of population age 45-49 with no education,BAR.NOED.4549.ZS,0.13
Japan,JPN,1980,Barro-Lee: Percentage of population age 45-49 with no education,BAR.NOED.4549.ZS,0.17
Japan,JPN,1975,Barro-Lee: Percentage of population age 45-49 with no education,BAR.NOED.4549.ZS,0.18
Japan,JPN,1970,Barro-Lee: Percentage of population age 45-49 with no education,BAR.NOED.4549.ZS,0.4
Japan,JPN,1965,Barro-Lee: Percentage of population age 45-49 with no education,BAR.NOED.4549.ZS,0.45
Japan,JPN,1960,Barro-Lee: Percentage of population age 45-49 with no education,BAR.NOED.4549.ZS,1.1
Japan,JPN,2010,Barro-Lee: Percentage of female population age 50-54 with no education,BAR.NOED.5054.FE.ZS,0.09
Japan,JPN,2005,Barro-Lee: Percentage of female population age 50-54 with no education,BAR.NOED.5054.FE.ZS,0.1
Japan,JPN,2000,Barro-Lee: Percentage of female population age 50-54 with no education,BAR.NOED.5054.FE.ZS,0.1
Japan,JPN,1995,Barro-Lee: Percentage of female population age 50-54 with no education,BAR.NOED.5054.FE.ZS,0.13
Japan,JPN,1990,Barro-Lee: Percentage of female population age 50-54 with no education,BAR.NOED.5054.FE.ZS,0.13
Japan,JPN,1985,Barro-Lee: Percentage of female population age 50-54 with no education,BAR.NOED.5054.FE.ZS,0.2
Japan,JPN,1980,Barro-Lee: Percentage of female population age 50-54 with no education,BAR.NOED.5054.FE.ZS,0.23
Japan,JPN,1975,Barro-Lee: Percentage of female population age 50-54 with no education,BAR.NOED.5054.FE.ZS,0.34
Japan,JPN,1970,Barro-Lee: Percentage of female population age 50-54 with no education,BAR.NOED.5054.FE.ZS,0.4
Japan,JPN,1965,Barro-Lee: Percentage of female population age 50-54 with no education,BAR.NOED.5054.FE.ZS,1.24
Japan,JPN,1960,Barro-Lee: Percentage of female population age 50-54 with no education,BAR.NOED.5054.FE.ZS,1.4
Japan,JPN,2010,Barro-Lee: Percentage of population age 50-54 with no education,BAR.NOED.5054.ZS,0.09
Japan,JPN,2005,Barro-Lee: Percentage of population age 50-54 with no education,BAR.NOED.5054.ZS,0.1
Japan,JPN,2000,Barro-Lee: Percentage of population age 50-54 with no education,BAR.NOED.5054.ZS,0.1
Japan,JPN,1995,Barro-Lee: Percentage of population age 50-54 with no education,BAR.NOED.5054.ZS,0.12
Japan,JPN,1990,Barro-Lee: Percentage of population age 50-54 with no education,BAR.NOED.5054.ZS,0.13
Japan,JPN,1985,Barro-Lee: Percentage of population age 50-54 with no education,BAR.NOED.5054.ZS,0.16
Japan,JPN,1980,Barro-Lee: Percentage of population age 50-54 with no education,BAR.NOED.5054.ZS,0.17
Japan,JPN,1975,Barro-Lee: Percentage of population age 50-54 with no education,BAR.NOED.5054.ZS,0.29
Japan,JPN,1970,Barro-Lee: Percentage of population age 50-54 with no education,BAR.NOED.5054.ZS,0.4
Japan,JPN,1965,Barro-Lee: Percentage of population age 50-54 with no education,BAR.NOED.5054.ZS,0.94
Japan,JPN,1960,Barro-Lee: Percentage of population age 50-54 with no education,BAR.NOED.5054.ZS,1.1
Japan,JPN,2010,Barro-Lee: Percentage of female population age 55-59 with no education,BAR.NOED.5559.FE.ZS,0.1
Japan,JPN,2005,Barro-Lee: Percentage of female population age 55-59 with no education,BAR.NOED.5559.FE.ZS,0.1
Japan,JPN,2000,Barro-Lee: Percentage of female population age 55-59 with no education,BAR.NOED.5559.FE.ZS,0.13
Japan,JPN,1995,Barro-Lee: Percentage of female population age 55-59 with no education,BAR.NOED.5559.FE.ZS,0.13
Japan,JPN,1990,Barro-Lee: Percentage of female population age 55-59 with no education,BAR.NOED.5559.FE.ZS,0.17
Japan,JPN,1985,Barro-Lee: Percentage of female population age 55-59 with no education,BAR.NOED.5559.FE.ZS,0.23
Japan,JPN,1980,Barro-Lee: Percentage of female population age 55-59 with no education,BAR.NOED.5559.FE.ZS,0.29
Japan,JPN,1975,Barro-Lee: Percentage of female population age 55-59 with no education,BAR.NOED.5559.FE.ZS,0.37
Japan,JPN,1970,Barro-Lee: Percentage of female population age 55-59 with no education,BAR.NOED.5559.FE.ZS,1.1
Japan,JPN,1965,Barro-Lee: Percentage of female population age 55-59 with no education,BAR.NOED.5559.FE.ZS,1.24
Japan,JPN,1960,Barro-Lee: Percentage of female population age 55-59 with no education,BAR.NOED.5559.FE.ZS,4.3
Japan,JPN,2010,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,0.09
Japan,JPN,2005,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,0.1
Japan,JPN,2000,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,0.12
Japan,JPN,1995,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,0.13
Japan,JPN,1990,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,0.16
Japan,JPN,1985,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,0.18
Japan,JPN,1980,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,0.2
Japan,JPN,1975,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,0.31
Japan,JPN,1970,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,0.8
Japan,JPN,1965,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,0.94
Japan,JPN,1960,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,2.9
Japan,JPN,2010,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,0.1
Japan,JPN,2005,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,0.13
Japan,JPN,2000,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,0.14
Japan,JPN,1995,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,0.25
Japan,JPN,1990,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,0.23
